Applicant_ID,Age,Gender,Marital_Status,Dependents,Education,Employment_Type,Years_of_Employment,Monthly_Income,Loan_Amount,Loan_Term,Interest_Rate,Loan_Purpose,Existing_Loan,Monthly_EMI,Debt_to_Income_Ratio,Credit_Score,Previous_Default,Number_of_Late_Payments,Loan_Status
APP103179,54,Male,Married,0,Doctorate,Self-Employed,8.1,34200.0,79000,36,19.0,Other,1,2895.83,0.248,529.0,0,2,0
APP103180,47,Female,Single,2,Graduate,Salaried,2.7,36200.0,212000,36,19.57,Education,1,7832.31,0.38,525.0,1,5,0
APP103181,61,Male,Single,2,Post Graduate,Salaried,6.8,49700.0,243000,48,15.77,Education,0,6858.1,0.138,562.0,0,4,1
APP103182,21,Female,Single,0,Graduate,Business Owner,1.0,64100.0,396000,24,15.21,Education,0,19240.25,0.3,564.0,0,4,0
APP103183,28,Male,Divorced,2,Graduate,Salaried,0.4,48400.0,623000,48,18.51,Other,1,18467.07,0.528,545.0,1,3,0
APP103184,43,Female,Married,0,Graduate,Salaried,3.6,41200.0,307000,12,15.89,Education,0,27838.4,0.676,555.0,0,1,1
APP103185,58,Male,Single,1,Graduate,Unemployed,0.0,21100.0,135000,84,16.72,Debt Consolidation,1,2737.03,0.323,530.0,0,1,0
APP103186,26,Male,Married,0,Graduate,Salaried,5.0,31100.0,296000,12,17.4,Medical,1,27052.83,0.964,511.0,0,1,1
APP103187,42,Male,Married,0,Graduate,Salaried,9.7,33000.0,176000,48,16.31,Business,0,5015.88,0.152,553.0,0,4,0
APP103188,45,Female,Single,1,Post Graduate,Salaried,4.3,54400.0,573000,36,13.91,Other,0,19558.74,0.36,682.0,0,2,1
APP103189,38,Male,Widowed,3,Graduate,Salaried,2.4,20100.0,49000,48,15.25,Other,1,1369.92,0.208,569.0,0,4,1
APP103190,37,Male,Married,2,Graduate,Salaried,0.1,51200.0,335000,24,17.66,Home Renovation,1,16669.59,0.48,555.0,1,3,0
APP103191,32,Male,Married,3,High School,Business Owner,1.9,37600.0,312000,12,17.15,Business,1,28478.1,0.852,482.0,0,3,0
APP103192,26,Female,Married,2,Doctorate,Salaried,5.0,60800.0,539000,60,15.85,Debt Consolidation,0,13064.51,0.215,523.0,0,1,1
APP103193,46,Male,Divorced,0,Post Graduate,Salaried,6.5,61900.0,175000,36,18.16,Business,0,6340.72,0.102,580.0,1,3,0
APP103194,47,Male,Single,0,Graduate,Business Owner,6.3,54800.0,701000,24,15.28,Education,1,34082.47,,640.0,0,3,1
APP103195,28,Male,Single,3,Post Graduate,Salaried,7.0,58000.0,408000,48,15.97,Education,1,11556.57,0.331,584.0,0,0,1
APP103196,39,Male,Single,2,Post Graduate,Salaried,4.8,38900.0,305000,24,16.33,Travel,0,14981.88,0.385,572.0,0,3,1
APP103197,62,Male,Married,4,Post Graduate,Self-Employed,4.4,113800.0,1640000,12,14.62,Other,0,147729.72,1.2,649.0,0,2,0
APP103198,21,Male,Married,0,Graduate,Salaried,1.0,17500.0,197000,48,17.03,Medical,0,5687.5,0.325,478.0,0,2,1
APP103199,49,Female,Married,0,Graduate,Salaried,2.9,25800.0,288000,84,15.33,Other,1,5610.92,0.388,614.0,0,2,0
APP103200,65,Female,Single,1,High School,Self-Employed,10.2,24200.0,224000,84,17.17,Wedding,1,4599.65,0.244,562.0,0,0,1
APP103201,55,Male,Married,0,Doctorate,Unemployed,0.0,10100.0,145000,60,16.85,Debt Consolidation,0,3591.94,0.356,574.0,0,0,0
APP103202,60,Male,Married,0,Doctorate,Salaried,2.5,24300.0,361000,48,16.18,Home Renovation,1,10264.15,0.508,629.0,0,3,1
APP103203,34,Female,Married,1,Post Graduate,Self-Employed,9.2,118100.0,777000,24,15.81,Business,0,37973.84,0.322,560.0,0,2,0
APP103204,55,Male,Married,2,Graduate,Salaried,9.1,50100.0,485000,24,15.32,Home Renovation,0,23589.83,0.471,589.0,0,1,0
APP103205,65,Female,Single,0,Graduate,Salaried,7.4,26500.0,59000,12,15.92,Debt Consolidation,1,5350.89,0.347,609.0,0,0,0
APP103206,40,Male,Married,0,Graduate,Salaried,0.2,51500.0,620000,36,16.8,Debt Consolidation,1,22043.03,0.485,,0,0,1
APP103207,33,Male,Single,2,Graduate,Salaried,0.8,33500.0,448000,36,17.04,Other,1,15981.34,0.65,532.0,0,7,1
APP103208,58,Male,Married,1,Graduate,Salaried,1.9,31400.0,292000,36,14.74,Business,0,10085.14,0.321,540.0,0,2,1
APP103209,28,Female,Widowed,1,High School,Unemployed,0.0,8000.0,34000,24,17.27,Education,1,1685.45,0.364,419.0,0,5,0
APP103210,63,Male,Widowed,1,Doctorate,Business Owner,9.4,73300.0,539000,12,14.59,Other,0,48545.01,0.662,651.0,0,1,0
APP103211,40,Male,Single,3,Graduate,Self-Employed,10.3,29100.0,298000,12,19.57,Home Renovation,1,27543.79,1.009,526.0,1,5,0
APP103212,53,Male,Married,1,Post Graduate,Salaried,0.2,29000.0,386000,12,21.41,Education,0,36017.91,1.2,445.0,1,5,0
APP103213,46,Female,Single,3,Post Graduate,Self-Employed,2.0,83700.0,853000,48,13.55,Other,0,23117.39,0.276,623.0,0,0,0
APP103214,59,Female,Divorced,1,Graduate,Self-Employed,9.5,26500.0,303000,12,15.84,Wedding,0,27468.51,1.037,598.0,0,1,0
APP103215,41,Male,Married,0,High School,Salaried,1.4,58600.0,504000,48,20.53,Education,0,15479.58,0.264,504.0,1,1,0
APP103216,62,Male,Married,1,Doctorate,Salaried,18.6,40600.0,358000,12,14.58,Medical,1,32241.57,0.923,665.0,0,2,0
APP103217,63,Female,Single,1,Post Graduate,Salaried,3.4,22300.0,105000,36,15.94,Travel,0,3688.38,0.165,586.0,0,1,1
APP103218,61,Male,Divorced,1,High School,Salaried,13.8,37800.0,296000,24,15.76,Other,1,14459.16,0.521,599.0,0,1,1
APP103219,29,Male,Married,2,High School,Salaried,2.8,23200.0,186000,48,17.14,Other,0,5380.52,0.232,522.0,0,3,0
APP103220,44,Male,Single,0,Graduate,Unemployed,0.0,8000.0,22000,12,18.98,Debt Consolidation,0,2027.23,0.253,505.0,1,6,0
APP103221,57,Female,Married,2,Graduate,Salaried,2.0,41200.0,531000,36,16.09,Home Renovation,1,18691.99,0.615,573.0,0,3,1
APP103222,61,Male,Single,2,High School,Salaried,2.3,15100.0,152000,36,16.6,Travel,0,5389.0,0.357,506.0,0,4,0
APP103223,37,Female,Married,2,Post Graduate,Unemployed,0.0,8000.0,23000,36,16.07,Wedding,0,809.41,0.101,557.0,0,0,0
APP103224,44,Male,Divorced,1,Graduate,Salaried,10.8,50900.0,705000,36,15.64,Debt Consolidation,0,24660.59,0.484,614.0,0,1,1
APP103225,41,Male,Divorced,4,Graduate,Self-Employed,2.0,84100.0,811000,12,14.99,Other,0,73195.66,0.87,568.0,0,1,0
APP103226,59,Female,Married,1,Post Graduate,Salaried,5.5,38800.0,279000,60,17.21,Other,0,6965.41,0.18,653.0,1,4,0
APP103227,61,Male,Married,0,Graduate,Salaried,3.2,66600.0,278000,48,18.92,Travel,0,8300.5,0.125,568.0,1,4,0
APP103228,59,Male,Married,3,Post Graduate,Salaried,14.2,70500.0,421000,12,15.01,Business,0,38000.74,0.539,685.0,0,4,1
APP103229,33,Female,Single,0,High School,Salaried,0.9,40600.0,304000,60,14.13,Business,1,7094.05,0.285,562.0,0,1,0
APP103230,31,Female,Widowed,2,Graduate,Self-Employed,2.8,36700.0,360000,48,14.76,Debt Consolidation,0,9975.33,0.272,585.0,0,2,1
APP103231,39,Female,Single,0,High School,Salaried,0.7,21600.0,302000,24,17.02,Wedding,1,14934.47,0.792,519.0,0,3,0
APP103232,31,Female,Single,0,Graduate,Salaried,4.3,43100.0,96000,24,21.93,Other,1,4976.98,0.247,475.0,1,5,0
APP103233,33,Female,Widowed,0,Doctorate,Self-Employed,2.6,88400.0,566000,24,18.84,Education,0,28487.3,0.322,595.0,1,3,0
APP103234,65,Male,Single,1,Doctorate,Salaried,0.3,30900.0,171000,24,18.78,Travel,0,8601.61,0.278,502.0,1,3,0
APP103235,21,Male,Married,0,Post Graduate,Self-Employed,1.0,44200.0,557000,24,19.4,Wedding,0,28185.97,0.638,517.0,1,7,0
APP103236,60,Female,Divorced,0,Graduate,Salaried,2.4,33000.0,256000,48,15.99,Debt Consolidation,0,7253.8,0.22,565.0,0,2,1
APP103237,64,Male,Married,2,Post Graduate,Business Owner,3.4,51200.0,552000,36,14.65,Wedding,0,19040.79,0.372,548.0,0,0,0
APP103238,39,Female,Single,2,Graduate,Salaried,2.6,25900.0,276000,24,18.26,Debt Consolidation,1,13813.75,0.658,544.0,1,5,1
APP103239,32,Female,Married,2,High School,Salaried,3.4,14900.0,38000,60,14.39,Education,0,891.9,0.06,539.0,0,1,0
APP103240,28,Male,Single,3,Graduate,Salaried,,31200.0,187000,12,18.24,Home Renovation,0,17165.52,0.55,471.0,0,0,1
APP103241,28,Female,Married,1,Graduate,Business Owner,7.0,39500.0,544000,48,21.25,Debt Consolidation,0,16918.57,0.428,576.0,1,4,0
APP103242,65,Male,Married,3,Graduate,Business Owner,2.0,35800.0,414000,36,16.07,Debt Consolidation,0,14569.32,0.407,537.0,0,1,0
APP103243,32,Male,Married,1,High School,Salaried,6.4,40200.0,558000,36,16.51,Education,0,19758.41,0.492,516.0,0,0,0
APP103244,53,Female,Married,1,Graduate,Self-Employed,0.3,20200.0,196000,36,17.57,Debt Consolidation,1,7043.66,0.451,449.0,0,1,1
APP103245,65,Male,Married,2,Graduate,Salaried,3.7,41800.0,445000,36,15.98,Debt Consolidation,0,15640.49,0.374,504.0,0,0,1
APP103246,46,Male,Married,0,High School,Salaried,12.0,11800.0,167000,60,17.17,Education,1,4165.66,0.522,558.0,0,2,1
APP103247,59,Male,Divorced,2,Post Graduate,Business Owner,2.5,57100.0,719000,48,17.13,Debt Consolidation,0,20795.17,0.364,577.0,0,2,1
APP103248,48,Female,Single,1,Graduate,Salaried,1.1,11800.0,71000,36,15.22,Debt Consolidation,0,2468.89,0.209,549.0,0,4,1
APP103249,25,Female,Married,0,Graduate,Salaried,0.5,23300.0,229000,60,15.75,Home Renovation,0,5538.46,0.238,607.0,0,0,1
APP103250,28,Female,Married,0,Post Graduate,Self-Employed,7.0,51400.0,135000,60,15.59,Travel,0,3253.6,0.063,631.0,0,1,1
APP103251,45,Female,Single,0,Graduate,Business Owner,1.4,22300.0,305000,48,18.85,Business,1,9095.41,0.549,586.0,1,6,0
APP103252,47,Male,Single,3,Graduate,Salaried,18.5,17900.0,241000,36,15.47,Business,0,8409.92,0.47,641.0,0,0,1
APP103253,43,Female,Married,4,Post Graduate,Salaried,1.4,77100.0,420000,12,16.15,Home Renovation,1,38136.78,0.607,579.0,0,3,0
APP103254,50,Female,Married,1,Graduate,Salaried,3.3,16400.0,84000,60,18.99,Other,1,2178.54,0.225,549.0,1,4,1
APP103255,65,Male,Single,0,Post Graduate,Salaried,3.1,44500.0,483000,60,14.37,Medical,0,11331.43,0.255,643.0,0,1,1
APP103256,43,Male,Divorced,0,Graduate,Salaried,0.3,76000.0,153000,60,15.97,Education,0,3718.22,0.049,577.0,0,1,1
APP103257,40,Female,Married,3,High School,Business Owner,3.8,39000.0,285000,12,17.3,Medical,0,26033.95,0.668,570.0,0,2,0
APP103258,38,Female,Divorced,0,Graduate,Salaried,5.6,36800.0,217000,84,16.97,Debt Consolidation,0,4430.81,0.12,615.0,0,0,1
APP103259,38,Female,Single,3,Graduate,Self-Employed,6.8,28000.0,78000,84,18.05,Wedding,0,1641.68,0.059,547.0,1,6,0
APP103260,22,Female,Single,2,High School,Business Owner,1.0,25500.0,151000,36,17.73,Wedding,0,5438.58,0.213,526.0,0,2,0
APP103261,24,Male,Single,3,High School,Self-Employed,3.0,29400.0,187000,12,18.66,Debt Consolidation,0,17202.95,0.585,481.0,0,1,0
APP103262,50,Female,Single,1,High School,Salaried,7.0,10700.0,136000,48,17.18,Debt Consolidation,0,3936.96,0.368,521.0,0,4,0
APP103263,53,Male,Divorced,2,Post Graduate,Self-Employed,1.1,86200.0,1085000,48,18.72,Education,1,32281.53,0.438,563.0,1,4,0
APP103264,56,Male,Single,2,Post Graduate,Business Owner,2.6,65500.0,871000,36,15.18,Other,1,30270.33,0.536,565.0,0,3,1
APP103265,38,Female,Married,3,Post Graduate,Salaried,0.8,19700.0,71000,24,17.18,Wedding,0,3516.54,0.179,569.0,0,3,0
APP103266,57,Male,Single,3,Graduate,Salaried,0.7,60700.0,275000,12,16.11,Debt Consolidation,1,24965.3,0.53,525.0,0,2,0
APP103267,39,Female,Married,1,Graduate,Salaried,6.2,51000.0,209000,36,15.79,Medical,0,7326.17,0.144,640.0,0,2,1
APP103268,48,Male,Married,2,High School,Salaried,3.8,36200.0,360000,24,18.61,Education,1,18078.96,0.641,469.0,0,3,0
APP103269,60,Male,Married,3,Graduate,Salaried,4.6,111100.0,620000,12,14.03,Business,0,55676.76,0.501,625.0,0,0,1
APP103270,40,Male,Married,3,Post Graduate,Self-Employed,6.6,54500.0,682000,24,17.78,Education,0,33975.79,0.623,613.0,1,7,1
APP103271,53,Male,Single,2,High School,Self-Employed,1.6,68700.0,979000,48,14.73,Debt Consolidation,0,27112.5,0.395,605.0,0,1,0
APP103272,32,Male,Divorced,0,Doctorate,Salaried,2.6,58900.0,134000,60,16.94,Wedding,0,3325.92,,612.0,0,0,1
APP103273,35,Male,Married,0,Post Graduate,Self-Employed,4.7,65100.0,526000,48,16.22,Business,1,14966.32,0.323,563.0,0,2,0
APP103274,61,Female,Married,3,Post Graduate,Salaried,0.5,35800.0,525000,12,16.3,Debt Consolidation,0,47708.26,1.2,615.0,0,0,0
APP103275,59,Male,Married,0,Graduate,Self-Employed,9.0,15600.0,144000,12,18.07,Medical,0,13206.72,0.847,531.0,0,1,0
APP103276,22,Male,Divorced,0,Post Graduate,Self-Employed,1.0,20800.0,256000,24,16.65,Home Renovation,1,12614.21,0.8,499.0,0,0,0
APP103277,49,Female,Married,0,Doctorate,Self-Employed,5.4,61300.0,550000,84,12.58,Education,0,9880.42,0.161,673.0,0,3,1
APP103278,61,Female,Married,2,Post Graduate,Salaried,27.1,41900.0,489000,24,13.02,Medical,1,23252.55,0.661,650.0,0,3,0
APP103279,30,Male,Married,1,Graduate,Self-Employed,3.2,22100.0,90000,60,17.31,Education,0,2251.76,0.102,582.0,0,1,1
APP103280,22,Female,Single,0,Graduate,Salaried,1.0,31600.0,337000,48,15.15,Home Renovation,1,9404.61,0.379,559.0,0,2,1
APP103281,31,Female,Married,0,Graduate,Salaried,1.2,45500.0,571000,12,15.79,Travel,0,51750.59,1.137,584.0,0,0,0
APP103282,33,Male,Married,2,Doctorate,Salaried,0.3,110800.0,1278000,36,18.12,Debt Consolidation,0,46279.73,0.418,482.0,0,4,1
APP103283,30,Male,Married,3,Post Graduate,Salaried,7.3,33400.0,202000,60,16.73,Education,1,4990.94,0.321,578.0,0,1,0
APP103284,34,Female,Married,0,Graduate,Salaried,1.7,44200.0,280000,12,14.77,Debt Consolidation,0,25241.95,0.571,554.0,0,0,1
APP103285,38,Female,Single,0,Post Graduate,Salaried,0.9,112600.0,1654000,48,13.91,Debt Consolidation,0,45123.35,0.401,620.0,0,3,1
APP103286,29,Female,Married,2,Post Graduate,Salaried,6.3,68700.0,962000,24,18.47,Home Renovation,0,48245.73,0.702,540.0,0,1,1
APP103287,59,Male,Divorced,2,High School,Self-Employed,1.8,21800.0,190000,24,17.24,Business,1,9415.96,0.494,602.0,0,2,0
APP103288,48,Male,Divorced,2,Graduate,Salaried,4.6,38200.0,421000,36,20.84,Home Renovation,0,15826.64,0.414,511.0,1,7,0
APP103289,23,Male,Single,2,Graduate,Salaried,2.0,39800.0,499000,48,18.64,Wedding,0,14825.53,0.373,526.0,0,3,0
APP103290,40,Male,Married,3,Post Graduate,Salaried,2.0,64900.0,626000,48,18.77,Business,0,18641.58,0.287,496.0,1,6,0
APP103291,26,Male,Married,0,Graduate,Self-Employed,3.4,40700.0,121000,24,16.55,Other,0,5956.38,0.146,504.0,0,2,0
APP103292,47,Female,Married,0,Post Graduate,Self-Employed,1.9,66100.0,541000,24,15.49,Education,0,26357.4,0.399,571.0,0,4,1
APP103293,22,Male,Married,2,Graduate,Business Owner,1.0,75600.0,981000,24,15.69,Home Renovation,1,47887.63,0.809,620.0,0,0,0
APP103294,49,Female,Divorced,3,High School,Self-Employed,0.4,18900.0,118000,60,16.55,Wedding,1,2904.13,0.242,537.0,0,3,1
APP103295,58,Female,Married,1,High School,Salaried,0.2,15000.0,128000,36,18.19,Other,0,4639.72,0.309,476.0,0,1,1
APP103296,23,Male,Married,4,High School,Self-Employed,2.0,43300.0,202000,36,18.56,Debt Consolidation,1,7359.66,0.287,453.0,0,3,0
APP103297,36,Female,Single,2,High School,Salaried,0.9,26900.0,342000,60,15.76,Medical,1,8273.23,0.373,570.0,0,3,0
APP103298,50,Male,Single,2,Graduate,Salaried,,55900.0,259000,60,16.65,Wedding,0,6388.18,0.114,553.0,0,2,1
APP103299,60,Female,Single,0,Graduate,Unemployed,0.0,15600.0,182000,24,14.88,Wedding,0,8814.2,,512.0,0,3,0
APP103300,22,Male,Divorced,0,High School,Salaried,1.0,11500.0,119000,84,16.81,Business,1,2418.81,0.401,560.0,0,1,0
APP103301,37,Male,Married,2,Graduate,Self-Employed,1.5,26300.0,372000,36,17.36,Business,0,13329.56,0.507,535.0,0,2,0
APP103302,61,Female,Married,0,Graduate,Unemployed,0.0,8500.0,82000,12,16.78,Business,1,7470.23,1.023,507.0,0,2,0
APP103303,32,Male,Married,0,High School,Salaried,2.2,17400.0,192000,36,17.34,Business,1,6877.86,0.578,538.0,0,1,0
APP103304,55,Female,Married,3,Graduate,Salaried,1.2,28700.0,428000,36,14.89,Business,0,14813.72,0.516,618.0,0,3,1
APP103305,63,Male,Married,3,Post Graduate,Salaried,1.8,24900.0,156000,60,14.7,Education,1,3686.71,0.232,565.0,0,1,1
APP103306,21,Male,Single,0,High School,Salaried,1.0,23300.0,120000,48,19.67,Education,0,3630.58,0.156,432.0,1,3,0
APP103307,65,Male,Married,2,High School,Salaried,10.0,17900.0,116000,24,17.45,Travel,1,5760.42,0.393,535.0,0,6,0
APP103308,35,Male,Single,0,Doctorate,Unemployed,0.0,17300.0,190000,36,16.01,Debt Consolidation,1,6680.77,0.543,513.0,0,1,0
APP103309,46,Male,Single,0,Post Graduate,Unemployed,0.0,18500.0,151000,12,16.49,Home Renovation,1,13735.4,0.835,571.0,0,1,0
APP103310,57,Female,Single,2,Graduate,Self-Employed,2.3,49000.0,495000,60,19.47,Education,1,12968.92,0.461,513.0,1,3,0
APP103311,41,Female,Single,2,Graduate,Self-Employed,1.9,146400.0,2000000,12,15.76,Home Renovation,1,181234.65,1.2,594.0,0,2,0
APP103312,51,Female,Single,0,Post Graduate,Salaried,7.6,75500.0,679000,24,16.98,Debt Consolidation,1,33564.77,0.53,589.0,0,1,0
APP103313,45,Female,Married,0,Post Graduate,Self-Employed,0.1,81500.0,866000,48,17.38,Education,1,25159.05,0.443,615.0,0,1,1
APP103314,43,Male,Single,0,Graduate,Salaried,1.8,34900.0,142000,12,18.8,Home Renovation,1,13072.68,0.473,508.0,0,4,0
APP103315,44,Female,Married,4,Graduate,Salaried,3.0,31200.0,194000,48,14.71,Home Renovation,0,5370.69,0.172,561.0,0,0,1
APP103316,58,Male,Single,2,Graduate,Salaried,4.6,68600.0,860000,48,17.96,Business,0,25244.53,0.368,654.0,1,3,0
APP103317,48,Female,Single,1,High School,Self-Employed,0.8,28200.0,57000,36,15.17,Business,0,1980.67,0.07,587.0,0,2,0
APP103318,41,Male,Married,0,Post Graduate,Salaried,2.8,48000.0,477000,12,16.48,Business,1,43387.04,0.975,589.0,0,1,0
APP103319,63,Female,Divorced,1,Graduate,Salaried,4.2,33300.0,397000,24,15.39,Education,1,19322.84,0.694,554.0,0,1,1
APP103320,38,Female,Divorced,2,Graduate,Self-Employed,3.6,52300.0,328000,24,14.14,Wedding,0,15769.93,0.302,572.0,0,0,1
APP103321,56,Female,Widowed,2,Post Graduate,Self-Employed,4.3,81100.0,475000,12,16.71,Other,0,43256.91,0.533,582.0,0,3,0
APP103322,55,Female,Married,0,High School,Salaried,5.4,49500.0,236000,36,15.61,Business,0,8251.69,0.167,616.0,0,3,1
APP103323,65,Female,Married,4,High School,Salaried,2.4,25000.0,297000,60,15.2,Debt Consolidation,1,7096.83,0.412,581.0,0,1,0
APP103324,29,Female,Married,1,Graduate,Business Owner,0.3,49700.0,734000,36,21.31,Business,1,27770.46,0.648,522.0,1,6,0
APP103325,58,Male,Married,0,Graduate,Salaried,,42900.0,478000,48,13.64,Home Renovation,0,12975.9,0.302,639.0,0,1,1
APP103326,50,Male,Single,0,Post Graduate,Self-Employed,9.8,108000.0,1302000,60,16.32,Debt Consolidation,0,31883.91,0.295,662.0,0,0,0
APP103327,64,Male,Married,1,High School,Salaried,5.7,11900.0,73000,36,18.99,Wedding,1,2675.52,0.354,509.0,1,8,0
APP103328,54,Male,Married,3,Graduate,Self-Employed,7.2,40200.0,450000,36,16.94,Medical,0,16030.29,0.399,562.0,0,1,1
APP103329,52,Male,Married,2,High School,Self-Employed,13.2,23200.0,235000,12,15.29,Other,1,21242.87,1.044,574.0,0,1,0
APP103330,23,Male,Married,1,Post Graduate,Business Owner,2.0,45200.0,174000,12,16.11,Business,1,15796.23,0.461,586.0,0,1,0
APP103331,23,Male,Single,0,High School,Salaried,2.0,19000.0,200000,36,17.26,Business,0,7156.45,0.377,491.0,0,1,1
APP103332,48,Female,Married,0,Graduate,Salaried,5.3,47600.0,673000,12,16.98,Travel,1,61374.41,1.2,543.0,0,2,1
APP103333,64,Female,Single,1,Post Graduate,Business Owner,1.5,17300.0,147000,12,17.08,Medical,1,13412.68,0.872,584.0,0,3,1
APP103334,35,Male,Widowed,2,Post Graduate,Salaried,14.0,44100.0,589000,12,14.36,Debt Consolidation,0,52984.43,1.2,,0,4,0
APP103335,61,Male,Single,2,Post Graduate,Business Owner,3.9,23700.0,324000,24,16.77,Wedding,1,15983.51,0.834,470.0,0,3,1
APP103336,43,Male,Single,0,Graduate,Self-Employed,1.3,28300.0,86000,12,16.86,Debt Consolidation,1,7837.9,0.352,575.0,0,2,0
APP103337,60,Male,Divorced,0,Graduate,Salaried,1.2,32600.0,418000,24,16.88,Travel,1,20642.77,0.802,491.0,0,0,0
APP103338,31,Female,Married,1,Graduate,Unemployed,0.0,8000.0,71000,48,18.21,Other,1,2093.42,0.383,476.0,0,1,0
APP103339,52,Male,Single,3,Post Graduate,Salaried,8.4,66400.0,688000,36,16.72,Other,0,24433.31,0.368,576.0,0,2,1
APP103340,56,Male,Married,1,Post Graduate,Self-Employed,1.4,97000.0,339000,48,13.87,Business,1,9241.58,0.27,562.0,0,1,1
APP103341,53,Female,Single,0,Post Graduate,Self-Employed,0.2,138200.0,494000,48,19.14,Education,0,14807.18,0.107,558.0,1,5,0
APP103342,44,Female,Single,0,Post Graduate,Salaried,2.8,47000.0,534000,24,18.53,Medical,0,26796.42,0.57,517.0,1,4,0
APP103343,59,Male,Single,0,High School,Self-Employed,8.5,57100.0,729000,60,16.44,Travel,1,17898.74,0.376,616.0,0,1,1
APP103344,54,Female,Married,1,Post Graduate,Self-Employed,2.7,108000.0,1595000,60,16.36,Travel,0,39093.05,0.362,516.0,0,0,1
APP103345,48,Male,Married,2,Post Graduate,Self-Employed,8.1,40900.0,575000,36,19.19,Business,0,21132.49,0.517,554.0,1,2,0
APP103346,57,Male,Married,4,Post Graduate,Salaried,8.8,87500.0,1100000,60,14.06,Home Renovation,1,25629.31,0.361,639.0,0,1,1
APP103347,27,Male,Married,1,Post Graduate,Self-Employed,6.0,17500.0,256000,24,16.45,Home Renovation,1,12589.67,0.825,558.0,0,0,0
APP103348,24,Male,Single,0,Graduate,Salaried,3.0,42100.0,473000,48,18.94,Education,0,14127.78,0.336,489.0,1,5,0
APP103349,57,Male,Single,2,Graduate,Salaried,6.0,81000.0,1209000,84,17.19,Home Renovation,0,24839.82,0.307,506.0,0,1,0
APP103350,21,Male,Married,2,High School,Salaried,1.0,30500.0,209000,24,17.17,Education,0,10350.51,0.339,487.0,0,4,0
APP103351,21,Female,Single,0,Graduate,Salaried,0.5,33000.0,89000,36,19.08,Medical,1,3265.99,0.244,438.0,0,3,0
APP103352,40,Female,Divorced,3,Graduate,Business Owner,3.8,41200.0,470000,36,14.65,Other,0,16212.26,0.394,565.0,0,1,0
APP103353,39,Male,Married,3,Doctorate,Self-Employed,0.1,133200.0,668000,36,19.91,Wedding,1,24794.65,0.252,558.0,1,8,0
APP103354,49,Male,Married,1,Post Graduate,Unemployed,0.0,8000.0,55000,24,18.99,Debt Consolidation,1,2772.21,0.546,496.0,0,4,0
APP103355,30,Female,Single,1,Post Graduate,Salaried,3.1,38800.0,218000,36,18.77,Business,1,7965.68,0.399,575.0,1,6,0
APP103356,38,Male,Single,2,High School,Self-Employed,0.5,,102000,48,14.46,Wedding,0,2810.89,0.058,594.0,0,0,0
APP103357,48,Female,Married,2,Graduate,Salaried,0.6,42600.0,364000,24,15.42,Travel,0,17721.86,0.416,567.0,0,4,0
APP103358,55,Female,Married,0,Graduate,Salaried,10.2,65700.0,201000,24,14.94,Debt Consolidation,1,9740.09,0.288,589.0,0,2,1
APP103359,63,Male,Single,0,High School,Business Owner,5.1,51100.0,250000,24,16.72,Medical,0,12326.96,0.241,550.0,0,2,0
APP103360,51,Male,Widowed,0,High School,Salaried,5.2,22900.0,167000,24,16.72,Business,1,8234.41,0.538,540.0,0,1,1
APP103361,47,Male,Single,2,Post Graduate,Salaried,2.6,63100.0,545000,24,19.59,Debt Consolidation,1,27629.18,0.543,581.0,1,3,0
APP103362,31,Male,Single,1,High School,Salaried,,15000.0,176000,60,18.39,Other,1,4506.67,0.447,570.0,1,10,0
